date,symbol,open,high,low,close,volume
2019-10-15,AAPL,146.8,146.84,146.6,146.73,10409989.0
2019-10-15,MSFT,166.08,167.4,165.68,166.67,5124019.0
2019-10-16,AAPL,146.73,146.76,144.38,144.47,19659003.0
2019-10-16,MSFT,166.67,166.77,162.99,163.14,5351342.0
2019-10-17,AAPL,144.47,144.68,140.71,141.24,25725956.0
2019-10-17,MSFT,163.14,163.83,163.1,163.78,9661882.0
2019-10-18,AAPL,141.24,141.68,137.89,138.97,10044910.0
2019-10-18,MSFT,163.78,164.32,163.38,163.7,22311395.0
2019-10-21,AAPL,138.97,140.06,136.12,138.15,10477916.0
2019-10-21,MSFT,163.7,166.19,163.5,166.0,25361687.0
2019-10-22,AAPL,138.15,141.79,137.48,140.62,25194455.0
2019-10-22,MSFT,166.0,169.78,165.38,167.65,11193185.0
2019-10-23,AAPL,140.62,140.79,136.99,137.2,22417650.0
2019-10-23,MSFT,167.65,168.42,159.66,160.0,21113096.0
2019-10-24,AAPL,137.2,137.52,136.65,137.34,27557143.0
2019-10-24,MSFT,160.0,161.73,159.91,161.44,13785110.0
2019-10-25,AAPL,137.34,137.89,134.56,136.14,24585337.0
2019-10-25,MSFT,161.44,162.42,158.64,158.97,15823991.0
2019-10-28,AAPL,136.14,136.25,135.02,135.36,28831948.0
2019-10-28,MSFT,158.97,159.98,154.84,155.5,13372542.0
2019-10-29,AAPL,135.36,139.62,134.64,138.0,9723643.0
2019-10-29,MSFT,155.5,155.51,155.08,155.1,27286091.0
2019-10-30,AAPL,138.0,140.25,137.49,139.47,11798445.0
2019-10-30,MSFT,155.1,156.31,155.05,156.16,17795745.0
2019-10-31,AAPL,139.47,145.48,138.52,143.1,10949662.0
2019-10-31,MSFT,156.16,156.61,151.67,152.23,17656070.0
2019-11-01,AAPL,143.1,143.22,142.56,142.75,6385864.0
2019-11-01,MSFT,152.23,154.0,152.22,153.98,26494993.0
2019-11-04,AAPL,142.75,142.8,140.87,140.94,24477593.0
2019-11-04,MSFT,153.98,157.24,153.22,155.9,21431508.0
2019-11-05,AAPL,140.94,141.48,139.96,140.4,21543856.0
2019-11-05,MSFT,155.9,156.23,155.71,156.07,8734748.0
2019-11-06,AAPL,140.4,141.52,139.48,141.11,7149974.0
2019-11-06,MSFT,156.07,157.16,153.68,154.0,9719849.0
2019-11-07,AAPL,141.11,142.12,139.71,141.64,9953328.0
2019-11-07,MSFT,154.0,154.12,151.51,151.7,13518177.0
2019-11-08,AAPL,141.64,141.71,138.73,138.82,9769023.0
2019-11-08,MSFT,151.7,157.21,148.98,154.23,7447059.0
2019-11-11,AAPL,138.82,141.88,137.09,139.12,15073253.0
2019-11-11,MSFT,154.23,154.56,149.79,150.65,22300720.0
2019-11-12,AAPL,139.12,140.34,138.88,139.78,16388272.0
2019-11-12,MSFT,150.65,154.39,150.0,153.25,17383409.0
2019-11-13,AAPL,139.78,147.18,139.08,146.65,12224804.0
2019-11-13,MSFT,153.25,153.52,152.12,152.91,6105785.0
2019-11-14,AAPL,146.65,152.45,146.5,152.01,28254548.0
2019-11-14,MSFT,152.91,153.95,151.55,152.73,15011669.0
2019-11-15,AAPL,152.01,152.38,149.25,149.64,10319192.0
2019-11-15,MSFT,152.73,153.56,147.93,148.73,25749465.0
2019-11-18,AAPL,149.64,151.24,148.29,148.89,19046945.0
2019-11-18,MSFT,148.73,148.94,148.25,148.44,27676302.0
2019-11-19,AAPL,148.89,149.89,142.56,144.89,15949518.0
2019-11-19,MSFT,148.44,150.32,148.33,149.93,29045628.0
2019-11-20,AAPL,144.89,145.8,142.97,143.34,14691946.0
2019-11-20,MSFT,149.93,150.87,145.83,146.86,28064443.0
2019-11-21,AAPL,143.34,144.8,142.63,144.26,25644747.0
2019-11-21,MSFT,146.86,148.53,146.25,148.07,20190930.0
2019-11-22,AAPL,144.26,148.84,142.38,147.64,29459255.0
2019-11-22,MSFT,148.07,148.39,148.05,148.33,28179549.0
2019-11-25,AAPL,147.64,148.85,144.66,145.68,5146892.0
2019-11-25,MSFT,148.33,149.32,145.11,146.89,28912709.0
2019-11-26,AAPL,145.68,146.34,143.23,143.95,16592782.0
2019-11-26,MSFT,146.89,149.06,146.49,148.93,20882175.0
2019-11-27,AAPL,143.95,144.29,138.2,138.29,7978897.0
2019-11-27,MSFT,148.93,149.64,143.44,143.9,15326545.0
2019-11-28,AAPL,138.29,138.84,137.31,137.92,15843374.0
2019-11-28,MSFT,143.9,144.86,143.86,144.74,29152346.0
2019-11-29,AAPL,137.92,138.14,135.13,135.23,20425833.0
2019-11-29,MSFT,144.74,149.82,143.91,148.53,15375793.0
2019-12-02,AAPL,135.23,135.36,133.84,133.94,15291107.0
2019-12-02,MSFT,148.53,153.37,147.03,151.99,9159511.0
2019-12-03,AAPL,133.94,134.36,130.97,131.8,12727394.0
2019-12-03,MSFT,151.99,154.03,151.28,152.98,7656222.0
2019-12-04,AAPL,131.8,132.07,131.45,131.62,12804501.0
2019-12-04,MSFT,152.98,153.38,151.78,152.31,19186221.0
2019-12-05,AAPL,131.62,133.02,126.75,127.37,12496679.0
2019-12-05,MSFT,152.31,153.34,150.56,150.85,5886173.0
2019-12-06,AAPL,127.37,128.09,123.32,123.94,13142370.0
2019-12-06,MSFT,150.85,152.28,149.5,150.18,7965071.0
2019-12-09,AAPL,123.94,129.3,123.71,129.08,14349661.0
2019-12-09,MSFT,150.18,151.94,149.8,151.53,11112607.0
2019-12-10,AAPL,129.08,129.38,125.68,126.03,22195926.0
2019-12-10,MSFT,151.53,151.6,149.56,149.67,18245697.0
2019-12-11,AAPL,126.03,127.38,123.03,123.5,7400104.0
2019-12-11,MSFT,149.67,151.54,149.63,151.52,16953216.0
2019-12-12,AAPL,123.5,128.41,122.64,127.91,6020889.0
2019-12-12,MSFT,151.52,157.21,150.94,156.75,17779943.0
2019-12-13,AAPL,127.91,135.43,127.36,135.19,17918608.0
2019-12-13,MSFT,156.75,158.21,155.61,156.65,17692059.0
2019-12-16,AAPL,135.19,135.37,132.13,132.28,22045418.0
2019-12-16,MSFT,156.65,157.19,152.19,153.42,29854290.0
2019-12-17,AAPL,132.28,133.79,131.06,131.42,11467932.0
2019-12-17,MSFT,153.42,153.8,150.13,150.26,10439384.0
2019-12-18,AAPL,131.42,132.51,131.05,132.33,10030112.0
2019-12-18,MSFT,150.26,152.78,149.85,152.16,16851183.0
2019-12-19,AAPL,132.33,137.5,132.02,136.78,20619007.0
2019-12-19,MSFT,152.16,152.46,151.7,152.07,20320141.0
2019-12-20,AAPL,136.78,137.76,133.94,134.31,14605200.0
2019-12-20,MSFT,152.07,154.85,151.02,154.24,11848639.0
2019-12-23,AAPL,134.31,134.52,132.82,133.74,23401691.0
2019-12-23,MSFT,154.24,154.29,152.97,153.01,9530146.0
2019-12-24,AAPL,133.74,135.84,133.61,135.78,8663474.0
2019-12-24,MSFT,153.01,156.4,150.51,155.07,6166353.0
2019-12-25,AAPL,135.78,137.33,135.6,136.96,8027813.0
2019-12-25,MSFT,155.07,155.14,154.68,154.74,13155278.0
2019-12-26,AAPL,136.96,137.0,135.93,136.04,18818776.0
2019-12-26,MSFT,154.74,154.91,152.81,153.02,11354420.0
2019-12-27,AAPL,136.04,136.75,135.33,135.75,14812207.0
2019-12-27,MSFT,153.02,153.34,150.98,152.11,9892737.0
2019-12-30,AAPL,135.75,136.83,130.92,132.33,23233761.0
2019-12-30,MSFT,152.11,152.21,149.27,149.32,11781664.0
2019-12-31,AAPL,132.33,133.11,131.52,131.79,17653180.0
2019-12-31,MSFT,149.32,154.25,149.06,154.13,22416589.0
2020-01-01,AAPL,131.79,132.18,130.56,131.18,13866389.0
2020-01-01,MSFT,154.13,154.99,153.21,153.95,25688019.0
2020-01-02,AAPL,131.18,132.91,130.0,131.81,8991944.0
2020-01-02,MSFT,153.95,156.01,153.2,155.58,17914312.0
2020-01-03,AAPL,131.81,131.95,130.44,130.49,9085414.0
2020-01-03,MSFT,155.58,156.07,154.08,154.32,6663491.0
2020-01-06,AAPL,130.49,132.05,130.18,131.71,23896188.0
2020-01-06,MSFT,154.32,154.63,151.66,151.84,23402527.0
2020-01-07,AAPL,131.71,135.63,130.69,134.32,10662639.0
2020-01-07,MSFT,151.84,152.34,150.92,151.33,8799929.0
2020-01-08,AAPL,134.32,134.8,134.29,134.77,17561173.0
2020-01-08,MSFT,151.33,154.36,150.93,154.04,6431204.0
2020-01-09,AAPL,134.77,135.93,134.59,135.72,25452822.0
2020-01-09,MSFT,154.04,154.08,152.79,152.83,19211520.0
2020-01-10,AAPL,135.72,136.17,135.4,135.91,27445876.0
2020-01-10,MSFT,152.83,152.85,150.76,150.8,12795865.0
2020-01-13,AAPL,135.91,135.98,135.9,135.97,11691218.0
2020-01-13,MSFT,150.8,151.46,150.42,151.23,29173964.0
2020-01-14,AAPL,135.97,136.47,132.6,134.19,7740470.0
2020-01-14,MSFT,151.23,152.98,150.73,152.47,7280573.0
2020-01-15,AAPL,134.19,135.68,133.25,135.05,24367564.0
2020-01-15,MSFT,152.47,157.78,151.33,156.52,6340487.0
2020-01-16,AAPL,135.05,135.06,134.83,134.86,22181914.0
2020-01-16,MSFT,156.52,157.73,156.23,157.45,19687245.0
2020-01-17,AAPL,134.86,141.71,133.8,140.36,13279985.0
2020-01-17,MSFT,157.45,159.63,157.25,159.12,15459467.0
2020-01-20,AAPL,140.36,145.8,139.11,144.65,19839177.0
2020-01-20,MSFT,159.12,161.58,158.93,160.99,25038532.0
2020-01-21,AAPL,144.65,146.18,144.23,145.77,9718313.0
2020-01-21,MSFT,160.99,162.62,157.68,158.14,6009955.0
2020-01-22,AAPL,145.77,146.31,143.39,143.74,22517054.0
2020-01-22,MSFT,158.14,158.9,155.1,155.82,15484431.0
2020-01-23,AAPL,143.74,143.83,140.74,140.81,23182713.0
2020-01-23,MSFT,155.82,155.87,153.12,153.23,8666333.0
2020-01-24,AAPL,140.81,144.48,140.18,144.08,12484222.0
2020-01-24,MSFT,153.23,153.75,149.77,150.11,6029610.0
2020-01-27,AAPL,144.08,145.3,143.62,144.86,16713625.0
2020-01-27,MSFT,150.11,152.46,149.63,152.05,16563161.0
2020-01-28,AAPL,144.86,146.38,144.8,146.24,13351702.0
2020-01-28,MSFT,152.05,153.34,149.89,152.8,23371206.0
2020-01-29,AAPL,146.24,148.33,140.8,141.55,5781931.0
2020-01-29,MSFT,152.8,154.15,152.32,153.05,8937834.0
2020-01-30,AAPL,141.55,146.99,139.56,144.12,8182752.0
2020-01-30,MSFT,153.05,153.29,146.84,146.98,26057204.0
2020-01-31,AAPL,144.12,145.84,142.98,145.42,28998560.0
2020-01-31,MSFT,146.98,151.88,146.93,151.86,17968885.0
2020-02-03,AAPL,145.42,146.51,142.12,142.46,16400846.0
2020-02-03,MSFT,151.86,152.64,149.61,149.79,17012392.0
2020-02-04,AAPL,142.46,142.65,141.12,141.25,8693836.0
2020-02-04,MSFT,149.79,154.84,149.7,154.77,28068292.0
2020-02-05,AAPL,141.25,143.75,140.19,142.02,6106746.0
2020-02-05,MSFT,154.77,155.18,151.18,151.33,13229119.0
2020-02-06,AAPL,142.02,143.38,140.19,142.22,13835174.0
2020-02-06,MSFT,151.33,151.84,148.5,149.46,10010188.0
2020-02-07,AAPL,142.22,142.33,141.4,141.49,29570504.0
2020-02-07,MSFT,149.46,149.55,144.28,144.41,24656903.0
2020-02-10,AAPL,141.49,141.81,140.34,141.28,14619865.0
2020-02-10,MSFT,144.41,145.52,143.74,145.29,7679662.0
2020-02-11,AAPL,141.28,141.38,140.21,140.66,29986503.0
2020-02-11,MSFT,145.29,145.38,142.68,142.84,26802393.0
2020-02-12,AAPL,140.66,141.37,140.41,141.13,17235747.0
2020-02-12,MSFT,142.84,143.53,139.23,140.5,25631914.0
2020-02-13,AAPL,141.13,145.58,140.75,145.17,24098919.0
2020-02-13,MSFT,140.5,140.54,137.49,137.54,29424723.0
2020-02-14,AAPL,145.17,145.43,138.12,138.35,24636100.0
2020-02-14,MSFT,137.54,139.75,136.74,139.28,16506746.0
2020-02-17,AAPL,138.35,140.36,136.54,137.79,5704075.0
2020-02-17,MSFT,139.28,140.95,139.19,140.9,20554883.0
2020-02-18,AAPL,137.79,138.7,137.04,138.31,5152256.0
2020-02-18,MSFT,140.9,145.82,140.35,145.03,27065277.0
2020-02-19,AAPL,138.31,139.19,138.25,139.15,28061848.0
2020-02-19,MSFT,145.03,145.39,143.26,143.53,8290244.0
2020-02-20,AAPL,139.15,139.75,136.99,138.23,28311801.0
2020-02-20,MSFT,143.53,144.8,142.97,144.07,12653082.0
2020-02-21,AAPL,138.23,139.24,132.48,133.77,8315670.0
2020-02-21,MSFT,144.07,144.09,141.22,141.23,16796307.0
2020-02-24,AAPL,133.77,135.48,131.96,134.66,21149736.0
2020-02-24,MSFT,141.23,141.47,140.22,140.53,20688300.0
2020-02-25,AAPL,134.66,139.36,134.42,139.18,28093368.0
2020-02-25,MSFT,140.53,141.06,139.23,139.44,21979215.0
2020-02-26,AAPL,139.18,140.33,133.8,135.26,28766221.0
2020-02-26,MSFT,139.44,141.23,138.99,140.51,28082838.0
2020-02-27,AAPL,135.26,137.78,134.68,137.55,12409381.0
2020-02-27,MSFT,140.51,142.84,140.51,142.83,17233279.0
2020-02-28,AAPL,137.55,137.69,136.66,136.75,25434738.0
2020-02-28,MSFT,142.83,145.21,142.69,145.13,9292394.0
2020-03-02,AAPL,136.75,136.96,136.59,136.65,21158316.0
2020-03-02,MSFT,145.13,145.99,141.93,143.27,9747594.0
2020-03-03,AAPL,136.65,136.8,133.76,134.02,28195955.0
2020-03-03,MSFT,143.27,146.61,142.16,145.59,25018213.0
2020-03-04,AAPL,134.02,134.36,132.91,133.23,8667993.0
2020-03-04,MSFT,145.59,146.31,144.75,145.54,16525872.0
2020-03-05,AAPL,133.23,136.79,133.09,136.6,20025013.0
2020-03-05,MSFT,145.54,147.21,144.21,144.85,20787918.0
2020-03-06,AAPL,136.6,138.21,136.56,138.17,5612247.0
2020-03-06,MSFT,144.85,145.01,143.21,143.29,19071453.0
2020-03-09,AAPL,138.17,142.9,138.15,142.82,13932724.0
2020-03-09,MSFT,143.29,144.16,140.48,142.08,25323668.0
2020-03-10,AAPL,142.82,146.82,142.37,146.1,5285203.0
2020-03-10,MSFT,142.08,146.51,141.52,146.09,10461166.0
2020-03-11,AAPL,146.1,147.95,145.59,147.38,16072851.0
2020-03-11,MSFT,146.09,148.05,143.61,146.85,9267333.0
2020-03-12,AAPL,147.38,156.16,146.1,152.38,25277160.0
2020-03-12,MSFT,146.85,147.55,146.64,147.3,23338556.0
2020-03-13,AAPL,152.38,155.5,150.01,153.71,21450807.0
2020-03-13,MSFT,147.3,148.05,146.03,146.75,15852161.0
2020-03-16,AAPL,153.71,156.4,153.56,156.2,12921825.0
2020-03-16,MSFT,146.75,153.14,145.88,152.56,25394791.0
2020-03-17,AAPL,156.2,156.51,154.36,155.39,15673296.0
2020-03-17,MSFT,152.56,156.25,152.11,155.79,8220930.0
2020-03-18,AAPL,155.39,156.24,155.08,155.65,14186110.0
2020-03-18,MSFT,155.79,156.02,153.2,154.08,11797047.0
2020-03-19,AAPL,155.65,155.67,153.61,153.68,23291819.0
2020-03-19,MSFT,154.08,155.09,152.92,153.47,29002052.0
2020-03-20,AAPL,153.68,157.09,152.91,156.65,11655231.0
2020-03-20,MSFT,153.47,154.35,152.61,153.01,26091752.0
2020-03-23,AAPL,156.65,157.07,152.81,153.26,7296200.0
2020-03-23,MSFT,153.01,153.57,152.88,153.42,6567293.0
2020-03-24,AAPL,153.26,155.79,153.19,155.61,17668227.0
2020-03-24,MSFT,153.42,154.13,151.23,151.78,25421250.0
2020-03-25,AAPL,155.61,156.15,154.68,155.11,25749666.0
2020-03-25,MSFT,151.78,153.23,151.5,152.89,6637084.0
2020-03-26,AAPL,155.11,161.07,152.75,158.65,16928429.0
2020-03-26,MSFT,152.89,157.27,152.16,156.48,8007564.0
2020-03-27,AAPL,158.65,163.0,156.6,160.99,10104715.0
2020-03-27,MSFT,156.48,156.61,153.22,153.33,27453904.0
2020-03-30,AAPL,160.99,167.2,160.68,166.69,6151538.0
2020-03-30,MSFT,153.33,153.45,150.54,150.69,8150541.0
2020-03-31,AAPL,166.69,169.85,165.73,169.08,28598690.0
2020-03-31,MSFT,150.69,150.96,149.34,149.6,12519053.0
2020-04-01,AAPL,169.08,170.29,162.93,164.2,24018124.0
2020-04-01,MSFT,149.6,149.67,148.42,148.62,8383898.0
2020-04-02,AAPL,164.2,165.04,163.25,164.06,8888644.0
2020-04-02,MSFT,148.62,153.67,148.54,153.43,19925500.0
2020-04-03,AAPL,164.06,164.19,160.37,160.53,6848240.0
2020-04-03,MSFT,153.43,157.43,152.56,155.92,6429631.0
2020-04-06,AAPL,160.53,160.55,159.02,159.03,8229104.0
2020-04-06,MSFT,155.92,158.91,155.6,158.32,12186888.0
2020-04-07,AAPL,159.03,163.87,158.7,163.71,14413297.0
2020-04-07,MSFT,158.32,158.47,157.53,157.71,13158293.0
2020-04-08,AAPL,163.71,167.43,162.01,165.76,25296902.0
2020-04-08,MSFT,157.71,157.76,157.02,157.06,21218959.0
2020-04-09,AAPL,165.76,166.52,162.34,163.66,8996837.0
2020-04-09,MSFT,157.06,157.76,153.07,153.56,17412866.0
2020-04-10,AAPL,163.66,164.93,160.31,160.62,25467545.0
2020-04-10,MSFT,153.56,156.35,153.15,155.52,9811734.0
2020-04-13,AAPL,160.62,160.79,160.61,160.78,5047237.0
2020-04-13,MSFT,155.52,157.3,154.77,156.78,16607614.0
2020-04-14,AAPL,160.78,160.9,157.0,157.19,23468985.0
2020-04-14,MSFT,156.78,160.58,155.27,160.05,16471736.0
2020-04-15,AAPL,157.19,158.91,154.25,155.28,12060378.0
2020-04-15,MSFT,160.05,160.29,159.35,159.57,13842765.0
2020-04-16,AAPL,155.28,156.46,154.57,156.26,29013261.0
2020-04-16,MSFT,159.57,160.57,158.64,159.27,18337304.0
2020-04-17,AAPL,156.26,162.76,153.7,159.78,16896137.0
2020-04-17,MSFT,159.27,162.03,158.64,159.76,13153488.0
2020-04-20,AAPL,159.78,162.36,159.17,161.69,11763490.0
2020-04-20,MSFT,159.76,163.11,158.46,162.07,13341072.0
2020-04-21,AAPL,161.69,162.32,153.07,154.91,11073132.0
2020-04-21,MSFT,162.07,162.11,158.3,158.42,24583958.0
2020-04-22,AAPL,154.91,155.89,154.87,155.86,25666218.0
2020-04-22,MSFT,158.42,161.05,157.49,160.32,11292515.0
2020-04-23,AAPL,155.86,156.28,155.71,156.14,15074954.0
2020-04-23,MSFT,160.32,161.15,158.95,160.33,13225418.0
2020-04-24,AAPL,156.14,158.19,155.79,157.43,13801013.0
2020-04-24,MSFT,160.33,160.68,157.25,157.73,8505166.0
2020-04-27,AAPL,157.43,162.63,157.24,162.38,23391704.0
2020-04-27,MSFT,157.73,157.95,152.31,152.69,22453535.0
2020-04-28,AAPL,162.38,163.21,155.27,156.24,18434965.0
2020-04-28,MSFT,152.69,153.07,152.14,152.42,22653608.0
2020-04-29,AAPL,156.24,156.8,153.95,154.57,21595893.0
2020-04-29,MSFT,152.42,156.62,151.17,155.99,21952599.0
2020-04-30,AAPL,154.57,157.16,152.91,156.37,16140000.0
2020-04-30,MSFT,155.99,160.35,155.91,160.21,9207067.0
2020-05-01,AAPL,156.37,156.96,151.43,151.83,6600042.0
2020-05-01,MSFT,160.21,161.97,159.52,161.17,16289597.0
2020-05-04,AAPL,151.83,156.73,151.34,156.19,5146250.0
2020-05-04,MSFT,161.17,166.42,160.91,166.28,12303159.0
2020-05-05,AAPL,156.19,157.44,155.96,157.34,5977627.0
2020-05-05,MSFT,166.28,167.49,164.81,166.23,24092609.0
2020-05-06,AAPL,157.34,161.04,155.7,159.95,19361554.0
2020-05-06,MSFT,166.23,169.89,164.76,168.8,13422719.0
2020-05-07,AAPL,159.95,160.17,158.15,158.3,17840620.0
2020-05-07,MSFT,168.8,168.81,167.67,167.67,15398873.0
2020-05-08,AAPL,158.3,162.19,157.33,160.82,23687647.0
2020-05-08,MSFT,167.67,169.79,165.16,166.37,16359169.0
2020-05-11,AAPL,160.82,165.09,160.07,164.17,27365948.0
2020-05-11,MSFT,166.37,166.94,164.03,164.67,24019692.0
2020-05-12,AAPL,164.17,165.08,164.12,164.96,9363809.0
2020-05-12,MSFT,164.67,165.14,158.95,159.46,22564217.0
2020-05-13,AAPL,164.96,168.22,161.99,165.76,28932215.0
2020-05-13,MSFT,159.46,164.31,158.31,162.79,25499535.0
2020-05-14,AAPL,165.76,167.46,164.25,166.68,28291396.0
2020-05-14,MSFT,162.79,163.05,161.03,161.21,15698628.0
2020-05-15,AAPL,166.68,166.73,163.9,164.05,20398429.0
2020-05-15,MSFT,161.21,161.42,158.89,159.24,25490156.0
2020-05-18,AAPL,164.05,165.2,162.88,163.66,18259988.0
2020-05-18,MSFT,159.24,159.85,155.68,156.36,26777340.0
2020-05-19,AAPL,163.66,165.29,161.51,163.26,9416498.0
2020-05-19,MSFT,156.36,156.79,155.38,155.92,18097639.0
2020-05-20,AAPL,163.26,165.25,162.98,164.51,9456150.0
2020-05-20,MSFT,155.92,160.73,155.2,160.36,21994641.0
2020-05-21,AAPL,164.51,167.9,164.31,167.72,5466574.0
2020-05-21,MSFT,160.36,165.86,160.32,165.8,27738970.0
2020-05-22,AAPL,167.72,167.72,164.47,164.47,21148689.0
2020-05-22,MSFT,165.8,166.08,161.36,161.57,25962167.0
2020-05-25,AAPL,164.47,164.58,164.04,164.15,15828584.0
2020-05-25,MSFT,161.57,161.75,160.66,160.73,11910970.0
2020-05-26,AAPL,164.15,169.33,163.91,168.88,9798067.0
2020-05-26,MSFT,160.73,161.4,157.79,158.19,22908849.0
2020-05-27,AAPL,168.88,168.93,166.56,166.59,8346191.0
2020-05-27,MSFT,158.19,161.6,157.39,160.73,16149033.0
2020-05-28,AAPL,166.59,169.04,162.58,164.09,6588333.0
2020-05-28,MSFT,160.73,161.55,160.64,161.51,8715794.0
2020-05-29,AAPL,164.09,164.95,163.91,164.79,21023944.0
2020-05-29,MSFT,161.51,161.76,159.82,159.96,14294684.0
2020-06-01,AAPL,164.79,168.0,164.57,167.51,22132881.0
2020-06-01,MSFT,159.96,160.33,159.46,160.2,29448182.0
2020-06-02,AAPL,167.51,167.69,167.4,167.62,20790890.0
2020-06-02,MSFT,160.2,160.43,158.28,159.05,28947364.0
2020-06-03,AAPL,167.62,172.86,165.9,171.95,7767372.0
2020-06-03,MSFT,159.05,163.38,158.89,163.21,24664656.0
2020-06-04,AAPL,171.95,175.99,171.32,174.83,6033953.0
2020-06-04,MSFT,163.21,165.47,162.64,164.68,29759055.0
2020-06-05,AAPL,174.83,178.02,174.35,177.71,7655436.0
2020-06-05,MSFT,164.68,166.66,164.43,166.48,19318044.0
2020-06-08,AAPL,177.71,180.81,176.53,179.65,23789953.0
2020-06-08,MSFT,166.48,166.78,159.52,159.69,23939159.0
2020-06-09,AAPL,179.65,188.22,179.25,187.81,23498589.0
2020-06-09,MSFT,159.69,160.21,159.3,159.58,9130773.0
2020-06-10,AAPL,187.81,189.29,184.77,187.16,12370776.0
2020-06-10,MSFT,159.58,165.54,158.83,164.96,12469112.0
2020-06-11,AAPL,187.16,188.56,179.21,180.28,6380055.0
2020-06-11,MSFT,164.96,169.9,163.47,168.5,9317016.0
2020-06-12,AAPL,180.28,186.84,179.47,185.91,12993350.0
2020-06-12,MSFT,168.5,169.05,163.23,163.73,28439149.0
2020-06-15,AAPL,185.91,187.13,183.64,184.39,25244229.0
2020-06-15,MSFT,163.73,164.77,162.58,162.98,20358279.0
2020-06-16,AAPL,184.39,185.64,184.1,184.84,8585422.0
2020-06-16,MSFT,162.98,163.07,159.88,159.98,28315026.0
2020-06-17,AAPL,184.84,190.62,184.01,189.55,24903718.0
2020-06-17,MSFT,159.98,167.42,157.51,164.41,15404928.0
2020-06-18,AAPL,189.55,189.92,183.75,183.97,16583337.0
2020-06-18,MSFT,164.41,165.27,163.75,165.1,15086163.0
2020-06-19,AAPL,183.97,184.36,179.36,179.75,8534835.0
2020-06-19,MSFT,165.1,165.73,162.58,163.17,21896487.0
2020-06-22,AAPL,179.75,179.81,174.29,174.46,28347321.0
2020-06-22,MSFT,163.17,163.46,163.13,163.32,19197706.0
2020-06-23,AAPL,174.46,175.48,170.57,171.93,17959516.0
2020-06-23,MSFT,163.32,163.37,156.69,156.8,14310693.0
2020-06-24,AAPL,171.93,174.17,171.54,173.44,21788780.0
2020-06-24,MSFT,156.8,157.95,151.3,154.2,12939705.0
2020-06-25,AAPL,173.44,177.04,171.91,175.24,7415637.0
2020-06-25,MSFT,154.2,154.58,153.94,154.34,17821129.0
2020-06-26,AAPL,175.24,177.6,173.42,176.23,14291081.0
2020-06-26,MSFT,154.34,156.69,154.06,156.47,6888596.0
2020-06-29,AAPL,176.23,176.83,171.32,171.66,20814280.0
2020-06-29,MSFT,156.47,156.99,151.26,151.81,9698950.0
2020-06-30,AAPL,171.66,172.28,163.17,164.4,21133837.0
2020-06-30,MSFT,151.81,152.8,150.5,150.95,6094057.0
2020-07-01,AAPL,164.4,164.87,163.93,164.63,6573250.0
2020-07-01,MSFT,150.95,153.57,150.79,153.43,8880028.0
2020-07-02,AAPL,164.63,164.93,162.53,163.24,20106862.0
2020-07-02,MSFT,153.43,153.62,149.88,150.01,9966633.0
2020-07-03,AAPL,163.24,167.24,160.3,164.73,28612021.0
2020-07-03,MSFT,150.01,151.74,149.0,150.61,6891119.0
2020-07-06,AAPL,164.73,168.52,163.92,167.0,24659597.0
2020-07-06,MSFT,150.61,151.04,150.39,150.82,6386378.0
2020-07-07,AAPL,167.0,167.64,166.81,167.51,10193268.0
2020-07-07,MSFT,150.82,155.61,149.76,155.0,25490982.0
2020-07-08,AAPL,167.51,171.64,166.29,170.0,27815066.0
2020-07-08,MSFT,155.0,156.33,153.13,154.49,9566847.0
2020-07-09,AAPL,170.0,171.21,169.75,170.81,22072366.0
2020-07-09,MSFT,154.49,154.79,153.74,154.13,18884656.0
2020-07-10,AAPL,170.81,172.73,170.69,172.6,6423632.0
2020-07-10,MSFT,154.13,156.66,152.71,156.27,7463641.0
2020-07-13,AAPL,172.6,174.58,168.79,170.39,8207285.0
2020-07-13,MSFT,156.27,156.52,153.0,153.1,28678525.0
2020-07-14,AAPL,170.39,170.52,169.77,169.88,28031483.0
2020-07-14,MSFT,153.1,153.18,152.56,152.62,10974211.0
2020-07-15,AAPL,169.88,173.0,168.01,170.59,10239911.0
2020-07-15,MSFT,152.62,153.01,151.22,151.58,23737157.0
2020-07-16,AAPL,170.59,173.74,170.34,173.33,7418994.0
2020-07-16,MSFT,151.58,153.2,149.9,151.3,21029599.0
2020-07-17,AAPL,173.33,173.42,171.83,172.11,16273741.0
2020-07-17,MSFT,151.3,153.65,150.17,153.39,20728745.0
2020-07-20,AAPL,172.11,175.52,171.55,173.89,18140151.0
2020-07-20,MSFT,153.39,156.27,151.35,154.79,17726460.0
2020-07-21,AAPL,173.89,174.12,172.88,173.09,19327403.0
2020-07-21,MSFT,154.79,155.29,152.44,153.03,24303244.0
2020-07-22,AAPL,173.09,173.83,172.44,172.78,21471620.0
2020-07-22,MSFT,153.03,153.48,153.0,153.42,25386348.0
2020-07-23,AAPL,172.78,178.96,169.32,175.58,29971581.0
2020-07-23,MSFT,153.42,157.24,153.24,157.11,14498192.0
2020-07-24,AAPL,175.58,176.53,168.93,169.16,23981041.0
2020-07-24,MSFT,157.11,157.98,154.26,155.13,28551586.0
2020-07-27,AAPL,169.16,169.24,165.03,165.14,5648155.0
2020-07-27,MSFT,155.13,157.51,153.92,155.54,29687315.0
2020-07-28,AAPL,165.14,166.19,159.94,160.64,7214344.0
